id,name,description,neighborhood_overview,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,minimum_nights,maximum_nights,instant_bookable,longitude,latitude,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,availability_30,availability_60,availability_90,availability_365
1277122968554379586,Close to NUS Botannia,"The apartment is easy to access, beautiful environment, luggage, water and electricity.No intermediaries.",,Private room in rental unit,Private room,1,1 private bath,1.0,1.0,"[""Piano"", ""First aid kit"", ""Fire pit"", ""Free parking on premises"", ""Lock on bedroom door"", ""Wifi"", ""Indoor fireplace"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Washer"", ""Fire extinguisher"", ""BBQ grill"", ""TV"", ""Paid parking on premises"", ""Smoke alarm"", ""Pool table"", ""Dedicated workspace"", ""Pool"", ""Exercise equipment"", ""Kitchen"", ""Outdoor dining area""]",92,365,t,103.75433161854744,1.318192107936501,92.0,92.0,365.0,365.0,30,60,90,365
1278638563004389479,Affordable Single Cabin Room (111) near NUS,"K2 Guesthouse is situated near NUS/NUH & Buona Vista. The nearest MRT is Haw Par Villa, a 15-minute walk from the Hotel. All rooms are beautifully furnished with complete clean linens and a clean common bathroom. Coffee, water, and Tea are provided.<br /><br /><br />Airport Drop-off: One-way shuttle service is available for $20/pax. A minimum of 4 passengers is required. Departure Times: 8:00 AM & 0:00 AM for Terminal 1-3",,Room in hotel,Private room,1,1 shared bath,0.0,1.0,"[""Hair dryer"", ""Backyard"", ""Free parking on premises"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Keypad"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Shower gel"", ""Washer"", ""Long term stays allowed"", ""Microwave"", ""Smoke alarm"", ""Essentials"", ""Dedicated workspace"", ""Cleaning available during stay"", ""Self check-in"", ""Hot water kettle"", ""Coffee"", ""Shampoo""]",1,365,t,103.7875,1.27986,1.0,1.0,365.0,365.0,13,28,46,321
1278697036883293572,masterbedroom + private bathroom,"All amenities provided. Just bring your<br />toothbrush and please follow the house<br />rules.<br />Spacious for one person, good for 2.<br /><br />◦ Shoes-off household! You can leave<br />your shoes at the entrance of the house<br />(inside or outside) but do not walk into the<br />house with shoes.<br />Please turn off the aircon when you're<br />out. If you're going to be home all day,<br />please let it rest for at least 4 consecutive<br />hours daily.",,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,"[""Oven"", ""Piano"", ""Coffee"", ""Bikes"", ""Dishes and silverware"", ""Freezer"", ""Refrigerator"", ""First aid kit"", ""Theme room"", ""Hair dryer"", ""Game console"", ""Cooking basics"", ""Patio or balcony"", ""Single level home"", ""Portable fans"", ""Lock on bedroom door"", ""Wifi"", ""Clothing storage"", ""Luggage dropoff allowed"", ""Coffee maker: pour-over coffee"", ""Keypad"", ""Laundromat nearby"", ""Air conditioning"", ""Safe"", ""Mini fridge"", ""Dining table"", ""Elevator"", ""Iron"", ""Children\u2019s books and toys"", ""Shower gel"", ""Drying rack for clothing"", ""Washer"", ""Fire extinguisher"", ""Hangers"", ""Toaster"", ""Window guards"", ""Record player"", ""Heating"", ""EV charger"", ""Books and reading material"", ""Blender"", ""Bidet"", ""Body soap"", ""Extra pillows and blankets"", ""TV"", ""Paid parking on premises"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Board games"", ""Sound system"", ""High chair"", ""Pets allowed"", ""Stove"", ""Cleaning products"", ""Essentials"", ""Dedicated workspace"", ""Beach essentials"", ""Outdoor furniture"", ""Exercise equipment"", ""Wine glasses"", ""Conditioner"", ""Beach access"", ""Kitchen"", ""Self check-in"", ""Hot water kettle"", ""Baking sheet"", ""Room-darkening shades"", ""Shampoo"", ""Trash compactor""]",92,365,f,103.7683925849068,1.3063627905231354,92.0,92.0,365.0,365.0,30,60,90,90
1280054485181233706,2 Bedroom Superior Apt at Newton Food Centre,"Located on the outskirts of the Orchard shopping district and located close to Newton Food Centre, the modern two-bedroom apartment combines sleek, urban design with comfort. Perfect for stylish couples with children or families looking for a convenient and welcoming home base.",,Entire rental unit,Entire home/apt,5,2 baths,2.0,3.0,"[""Dishes and silverware"", ""Refrigerator"", ""First aid kit"", ""Hair dryer"", ""Cooking basics"", ""Free parking on premises"", ""Wifi"", ""Clothing storage"", ""Air conditioning"", ""Safe"", ""Dining table"", ""Shower gel"", ""Fire extinguisher"", ""Hangers"", ""Toaster"", ""Long term stays allowed"", ""Body soap"", ""TV"", ""BBQ grill"", ""Smoking allowed"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Pets allowed"", ""Bathtub"", ""Stove"", ""Smoke alarm"", ""Pool"", ""Exercise equipment"", ""Conditioner"", ""Self check-in"", ""Oven"", ""Hot water kettle"", ""Rice maker"", ""Room-darkening shades"", ""Shampoo"", ""Building staff""]",92,730,f,103.83980147346232,1.3106962606934347,92.0,92.0,730.0,730.0,27,57,87,362
1281561275248057517,Peaceful serene room shared bath,"Peaceful, private, quiet and serene. Private access via garden.  10 minutes walk to subway or 5 minutes walk to bus stop.  5 minutes walk to hawker centre and neighbourhood shops. Shared bath and toilet (cleaned regularly). Kindly note that the bed format has changed to 2 single foldable beds. Minimum booking 3 months term. Air con available at extra charge (about $50 a month)",,Private room in home,Private room,3,1 shared bath,1.0,2.0,"[""Kitchen"", ""Washer"", ""Free parking on premises"", ""Lock on bedroom door"", ""Pets allowed"", ""Wifi""]",92,365,f,103.8309617114427,1.375569657234405,92.0,92.0,365.0,365.0,28,58,88,268
1284446834628989282,Master Bedroom by the MRT,"Changi Court <br />Master Bed Room <br />3 mins(220 m) to DT34 Upper Changi MRT<br />Walking distance to SUTD, SIA Training Centre, Changi Business Park<br />Co-living with full condo facilities<br />Queen Storage bed<br />“Serviced-apartment” Privacy<br />Greenery Facing<br />No Landlord<br />Professionals working in Singapore Preferred<br />Fully furnished, Fibre Broadband, washing machine, laundry dryer, refrigerator, microwave oven, etc. Utilities included<br />Cooking welcome, all utilities included <br />Multistage Filtered water",,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,"[""Paid parking on premises"", ""Kitchen"", ""Washer"", ""Free parking on premises"", ""Lock on bedroom door"", ""Wifi""]",92,99,f,103.95892,1.33661,92.0,92.0,99.0,99.0,30,60,90,90
1285891984614584600,Novana MRT-  Luxurious Studio,"2 mins walk to Novana MRT, Shopping mall<br />Eateries, Shops,Medical Centre, cold Storage, Supermarket.<br />within a 500 metres radius.<br />Soleil@ Sinaran<br />Luxurious Studio <br />581 sqft with balcony <br />High floor with beautiful city view<br />Bright and windy <br />Full High-end furniture<br />keng bed, sofa bed <br />dinner table with 2 chairs<br />writing table with 2 chairs <br />bathroom <br />washer dryer<br />build-in cabinet <br />build-in kitchen cabinet <br />cooker hot, cooker hood <br />refrigerator <br />just bring your luggage <br />utilities cap $200 per month",,Entire rental unit,Entire home/apt,4,1 bath,0.0,1.0,"[""Dedicated workspace"", ""Air conditioning"", ""BBQ grill"", ""TV"", ""Pool"", ""Kitchen"", ""Washer"", ""Free parking on premises"", ""Pets allowed""]",92,365,f,103.84448087197376,1.3205623851429504,92.0,92.0,365.0,365.0,0,0,0,271
1288163591212553400,Family Room 4 @ Coller Chinatown,This is a place where you can wind down with your friends and family while enjoying the Singapore cultural heritage environment during your memorable time there.,,Shared room in dome,Shared room,4,2 shared baths,,,"[""Smoke alarm"", ""Dedicated workspace"", ""Air conditioning"", ""Smart lock"", ""Hair dryer"", ""Iron"", ""Self check-in"", ""Wifi""]",1,365,t,103.8454,1.28206,1.0,1.0,1125.0,1125.0,0,0,0,0
1289024343920493450,Standard Double Hotel Room in Little India,"This spacious room consists of 1 Queen. Guests can enjoy views of the bustling neighborhood from the comfort of their room.<br /><br />Rooms come with air conditioning and an en suite bathroom with shower. Each is equipped with a satellite TV, tea/coffee maker and personal safe.",,Room in hotel,Private room,2,1 private bath,1.0,,"[""Coffee"", ""Free washer \u2013 In building"", ""First aid kit"", ""Hair dryer"", ""Free parking on premises"", ""Wifi"", ""Clothing storage"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Air conditioning"", ""Safe"", ""Mini fridge"", ""Elevator"", ""Iron"", ""Carbon monoxide alarm"", ""Shower gel"", ""Fire extinguisher"", ""Hangers"", ""Long term stays allowed"", ""Heating"", ""Bidet"", ""Body soap"", ""TV"", ""Hot water"", ""Bed linens"", ""Bathtub"", ""Smoke alarm"", ""Essentials"", ""Dedicated workspace"", ""Cleaning available during stay"", ""Paid parking lot on premises"", ""Conditioner"", ""Self check-in"", ""Hot water kettle"", ""Crib"", ""Room-darkening shades"", ""Shampoo"", ""Building staff""]",1,365,t,103.85317,1.3092046,1.0,1.0,365.0,365.0,15,40,65,334
1289599933265613292,Superior Double Hotel Room in Little India,"This spacious room consists of either 1 Queen bed or 2 Single beds. Guests can enjoy views of the bustling neighborhood from the comfort of their room.<br /><br />Rooms come with air conditioning and an en suite bathroom with shower. Each is equipped with a satellite TV, tea/coffee maker and personal safe.",,Room in hotel,Private room,2,1 private bath,1.0,1.0,"[""Free washer \u2013 In building"", ""First aid kit"", ""Hair dryer"", ""Free parking on premises"", ""Wifi"", ""Clothing storage"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Safe"", ""Mini fridge"", ""Elevator"", ""Iron"", ""Carbon monoxide alarm"", ""Shower gel"", ""Fire extinguisher"", ""Hangers"", ""Long term stays allowed"", ""Heating"", ""Bidet"", ""Body soap"", ""TV"", ""Hot water"", ""Bed linens"", ""Bathtub"", ""Smoke alarm"", ""Essentials"", ""Dedicated workspace"", ""Cleaning available during stay"", ""Conditioner"", ""Hot water kettle"", ""Crib"", ""Coffee"", ""Shampoo""]",1,365,t,103.85317,1.3092046,1.0,1.0,365.0,365.0,19,48,77,351
1289634609448372677,Habyt Kada - Deluxe Queen Room,The Deluxe Room is a stylish and cosy space with all the essentials you need.  <br /> <br />13 sqm <br />Queen-sized bed <br />Semi-private kitchen  <br />Accommodates up to 2,,Room in hotel,Private room,2,1 private bath,1.0,,"[""Hair dryer"", ""Wifi"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Carbon monoxide alarm"", ""Shower gel"", ""Heating"", ""TV"", ""Hot water"", ""Bed linens"", ""Sauna"", ""Smoke alarm"", ""Gym"", ""Essentials"", ""Conditioner"", ""Room-darkening shades"", ""Shampoo""]",92,365,t,103.8451894,1.2805585,1.0,6.0,28.0,731.0,24,54,84,144
1289634609559578669,Habyt Kada - Studio Room,"The epitome of modernity and comfort, perfect for short and long-term stays. <br /> <br />20.4 sqm <br />Queen-sized bed <br />Fully equipped kitchenette  <br />Accommodates up to 2",,Room in hotel,Private room,2,1 private bath,1.0,,"[""Hair dryer"", ""Wifi"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Carbon monoxide alarm"", ""Shower gel"", ""Heating"", ""TV"", ""Hot water"", ""Bed linens"", ""Sauna"", ""Smoke alarm"", ""Gym"", ""Essentials"", ""Conditioner"", ""Room-darkening shades"", ""Shampoo""]",92,365,t,103.8451894,1.2805585,1.0,6.0,28.0,731.0,10,40,49,59
1289634700587731508,Habyt Kada - Studio Deluxe Room,"With modern furnishings and stunning details, you’ll feel right at home in our Studio Deluxe. <br /> <br />29 sqm <br />Queen-sized bed <br />Fully equipped kitchenette  <br />Accommodates up to 2",,Room in hotel,Private room,2,1 private bath,1.0,,"[""Hair dryer"", ""Wifi"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Carbon monoxide alarm"", ""Shower gel"", ""Heating"", ""TV"", ""Hot water"", ""Bed linens"", ""Sauna"", ""Smoke alarm"", ""Gym"", ""Essentials"", ""Conditioner"", ""Room-darkening shades"", ""Shampoo""]",92,365,t,103.8451894,1.2805585,1.0,6.0,28.0,731.0,2,14,18,18
1289634704575357709,"Two Bedroom suite, minimalist design and spacious",A spacious retreat where minimalism meets sophistication. Perfect for a memorable getaway. <br /> <br />38 to 40 sqm <br />Queen-sized bed <br />Fully equipped kitchenette  <br />Accommodates up to 4,,Room in hotel,Private room,4,1 private bath,2.0,,"[""Hair dryer"", ""Wifi"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Carbon monoxide alarm"", ""Shower gel"", ""Heating"", ""TV"", ""Hot water"", ""Bed linens"", ""Sauna"", ""Smoke alarm"", ""Gym"", ""Essentials"", ""Conditioner"", ""Room-darkening shades"", ""Shampoo""]",92,365,t,103.8451894,1.2805585,1.0,6.0,28.0,731.0,15,41,71,131
1289634785191542896,"Three Bedroom suite , luxurious and elegant decor","Experience our largest suite, with a spacious layout and elegant decor. <br /> <br />75 sqm <br />Queen-sized bed <br />Fully equipped kitchenette  <br />Accommodates up to 6",,Room in hotel,Private room,6,1 private bath,3.0,,"[""Hair dryer"", ""Wifi"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Carbon monoxide alarm"", ""Shower gel"", ""Heating"", ""TV"", ""Hot water"", ""Bed linens"", ""Sauna"", ""Smoke alarm"", ""Gym"", ""Essentials"", ""Conditioner"", ""Room-darkening shades"", ""Shampoo""]",92,365,t,103.8451894,1.2805585,1.0,6.0,28.0,731.0,1,13,26,26
1289719008815143656,Triple Bed Room in Little India Hotel,"This spacious room consists of 3 Single Beds. Guests can enjoy views of the bustling neighborhood from the comfort of their room.<br /><br />Rooms come with air conditioning and an en suite bathroom with shower. Each is equipped with a satellite TV, tea/coffee maker and personal safe.",,Room in hotel,Private room,3,1 private bath,1.0,,"[""First aid kit"", ""Hair dryer"", ""Free parking on premises"", ""Wifi"", ""Clothing storage"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Air conditioning"", ""Safe"", ""Mini fridge"", ""Elevator"", ""Iron"", ""Carbon monoxide alarm"", ""Shower gel"", ""Washer"", ""Fire extinguisher"", ""Hangers"", ""Long term stays allowed"", ""Heating"", ""Bidet"", ""Body soap"", ""TV"", ""Paid parking on premises"", ""Hot water"", ""Bed linens"", ""Bathtub"", ""Smoke alarm"", ""Essentials"", ""Dedicated workspace"", ""Cleaning available during stay"", ""Conditioner"", ""Hot water kettle"", ""Crib"", ""Shampoo""]",1,365,t,103.85317,1.3092046,1.0,1.0,365.0,365.0,20,50,79,352
1289833790090077061,Spacious 1 br apt at reasonable rates,"Our one-bedroom serviced apartment comes fully furnished with modern amenities, including a fully equipped kitchen, high-speed Wi-Fi, a flat-screen TV with cable channels, air conditioning, and housekeeping services. <br /><br />You’ll also find a comfortable living area, a dining space, and a luxurious bathroom with complimentary toiletries.",,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"[""Dedicated workspace"", ""Air conditioning"", ""TV"", ""Kitchen"", ""Washer"", ""Free parking on premises"", ""Wifi""]",92,365,f,103.85243,1.32468,92.0,92.0,365.0,365.0,28,58,88,363
1290347038313595595,Studio with Balcony near Novena MRT,"Min stay 6 Nights by Govt Regulation.<br /><br />Every unit comes with a furnished apartment with well-equipped kitchenette and washer/dryer in the apartment; it provides the comfort of a home.<br /><br />Momentus Novena is nestled between the tranquil neighbourhoods of Novena and Balestier. Easy convenience to the Novena MRT Station, Novena Square Shopping Mall, supermarkets, and delicious famous local eateries along the Balestier Road. We are also located within walking distance to Singapore Novena Medical Hub.",,Entire rental unit,Entire home/apt,2,1 bath,1.0,,"[""Hair dryer"", ""Free parking on premises"", ""Exterior security cameras on property"", ""Wifi"", ""Dryer"", ""Air conditioning"", ""Safe"", ""Iron"", ""Shower gel"", ""Washer"", ""Fire extinguisher"", ""Hangers"", ""Bidet"", ""Body soap"", ""TV"", ""Hot water"", ""Bathtub"", ""Pool"", ""Exercise equipment"", ""Kitchen"", ""Shampoo""]",6,90,t,103.84790326650048,1.324870211865003,6.0,6.0,90.0,90.0,0,0,0,0
1291267976099099893,Stylish & Cozy Co-living space,"**Stylish Co-living in the Heart of Singapore**  <br />Located just 1 min from Rochor MRT and 6 mins from Kaplan University. Our expertly designed space prioritizes privacy, focus, and tranquility—perfect for work and study.  <br /><br />**Why Choose Us?**  <br />- No live-in landlord, full privacy  <br />- No agent fees, direct rental  <br />- Flexible lease (min. 3 months)  <br />- Non-smoking, visitor-friendly  <br />- Fully furnished rooms, Wi-Fi, utilities included  <br />- Weekly cleaning, light-cooking allowed  <br />- Ideal for students",,Private room in home,Private room,2,1 shared bath,,,"[""Clothing storage"", ""Keypad"", ""Smoke alarm"", ""Heating"", ""Dedicated workspace"", ""Air conditioning"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Washer"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Room-darkening shades"", ""Hangers"", ""Wifi""]",92,365,f,103.8532522,1.3050943,92.0,92.0,365.0,365.0,29,59,89,179
1291926881199645857,Stylish & Cozy co-living space,"Stylish Co-living in the Heart of Singapore<br /><br />Located just 1 min from Rochor MRT and 6 mins from Kaplan University. Our expertly designed space priorities privacy, focus, and tranquility—perfect for work and study.  <br /><br />Why Choose Us?<br />- No live-in landlord, full privacy  <br />- No agent fees, direct rental  <br />- Flexible lease (min. 3 months)  <br />- Non-smoking, visitor-friendly  <br />- Fully furnished rooms, Wi-Fi, utilities included  <br />- Weekly cleaning, light-cooking allowed  <br />- Ideal for students",,Private room in home,Private room,2,1 shared bath,1.0,2.0,"[""Smoke alarm"", ""Dedicated workspace"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Wifi""]",92,365,f,103.8542524325016,1.3043772509940383,92.0,92.0,365.0,365.0,29,59,89,364
1291961811088348666,Stylish & Cozy Co-living space,"Stylish Co-living in the Heart of Singapore<br /><br />Located just 1 min from Rochor MRT and 6 mins from Kaplan University. Our expertly designed space priorities privacy, focus, and tranquility—perfect for work and study.  <br /><br />Why Choose Us?<br />- No live-in landlord, full privacy  <br />- No agent fees, direct rental  <br />- Flexible lease (min. 3 months)  <br />- Non-smoking, visitor-friendly  <br />- Fully furnished rooms, Wi-Fi, utilities included  <br />- Weekly cleaning, light-cooking allowed  <br />- Ideal for students",,Private room in home,Private room,1,1 shared bath,1.0,1.0,"[""Dedicated workspace"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Lock on bedroom door"", ""Wifi""]",92,365,f,103.85411,1.30564,92.0,92.0,365.0,365.0,30,60,90,365
1291975938986668058,Stylish & Cozy Co-living space,"Stylish Co-living in the Heart of Singapore<br /><br />Located just 1 min from Rochor MRT and 6 mins from Kaplan University. Our expertly designed space priorities privacy, focus, and tranquility—perfect for work and study.  <br /><br />Why Choose Us?<br />- No live-in landlord, full privacy  <br />- No agent fees, direct rental  <br />- Flexible lease (min. 3 months)  <br />- Non-smoking, visitor-friendly  <br />- Fully furnished rooms, Wi-Fi, utilities included  <br />- Weekly cleaning, light-cooking allowed  <br />- Ideal for students",,Private room in home,Private room,2,1 shared bath,1.0,2.0,"[""Dedicated workspace"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Lock on bedroom door"", ""Wifi""]",92,365,f,103.8532522,1.3050943,92.0,92.0,365.0,365.0,29,59,89,364
1291976420482563454,Stylish & Cozy Co-living space,"Stylish Co-living in the Heart of Singapore<br /><br />Located just 1 min from Rochor MRT and 6 mins from Kaplan University. Our expertly designed space priorities privacy, focus, and tranquility—perfect for work and study.  <br /><br />Why Choose Us?<br />- No live-in landlord, full privacy  <br />- No agent fees, direct rental  <br />- Flexible lease (min. 3 months)  <br />- Non-smoking, visitor-friendly  <br />- Fully furnished rooms, Wi-Fi, utilities included  <br />- Weekly cleaning, light-cooking allowed  <br />- Ideal for students",,Private room in home,Private room,1,1 shared bath,1.0,1.0,"[""Dedicated workspace"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Lock on bedroom door"", ""Wifi""]",92,365,f,103.8532522,1.3050943,92.0,92.0,365.0,365.0,29,59,89,364
1291993758503637592,Stylish & Cozy Co-living space,"Stylish Co-living in the Heart of Singapore<br /><br />Located just 1 min from Rochor MRT and 6 mins from Kaplan University. Our expertly designed space priorities privacy, focus, and tranquility—perfect for work and study.  <br /><br />Why Choose Us?<br />- No live-in landlord, full privacy  <br />- No agent fees, direct rental  <br />- Flexible lease (min. 3 months)  <br />- Non-smoking, visitor-friendly  <br />- Fully furnished rooms, Wi-Fi, utilities included  <br />- Weekly cleaning, light-cooking allowed  <br />- Ideal for students",,Private room in home,Private room,1,1 shared bath,1.0,1.0,"[""Dedicated workspace"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Lock on bedroom door"", ""Wifi""]",92,365,f,103.8532522,1.3050943,92.0,92.0,365.0,365.0,29,59,89,364
1292000714964253527,Stylish & Cozy Co-living space,"Stylish Co-living in the Heart of Singapore<br /><br />Located just 1 min from Rochor MRT and 6 mins from Kaplan University. Our expertly designed space priorities privacy, focus, and tranquility—perfect for work and study.  <br /><br />Why Choose Us?<br />- No live-in landlord, full privacy  <br />- No agent fees, direct rental  <br />- Flexible lease (min. 3 months)  <br />- Non-smoking, visitor-friendly  <br />- Fully furnished rooms, Wi-Fi, utilities included  <br />- Weekly cleaning, light-cooking allowed  <br />- Ideal for students",,Private room in home,Private room,1,1 shared bath,1.0,1.0,"[""Dedicated workspace"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Lock on bedroom door"", ""Wifi""]",92,365,f,103.8532522,1.3050943,92.0,92.0,365.0,365.0,29,59,89,364
1292008935729270027,Stylish & Cozy Co-living space,"Stylish Co-living in the Heart of Singapore<br /><br />Located just 1 min from Rochor MRT and 6 mins from Kaplan University. Our expertly designed space priorities privacy, focus, and tranquility—perfect for work and study.  <br /><br />Why Choose Us?<br />- No live-in landlord, full privacy  <br />- No agent fees, direct rental  <br />- Flexible lease (min. 3 months)  <br />- Non-smoking, visitor-friendly  <br />- Fully furnished rooms, Wi-Fi, utilities included  <br />- Weekly cleaning, light-cooking allowed  <br />- Ideal for students",,Private room in home,Private room,1,1 shared bath,,,"[""Dedicated workspace"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Lock on bedroom door"", ""Wifi""]",92,365,f,103.8532522,1.3050943,92.0,92.0,365.0,365.0,29,59,89,364
1292016040756308770,Stylish & Cozy Co-living space,"Stylish Co-living in the Heart of Singapore<br /><br />Located just 1 min from Rochor MRT and 6 mins from Kaplan University. Our expertly designed space priorities privacy, focus, and tranquility—perfect for work and study.  <br /><br />Why Choose Us?<br />- No live-in landlord, full privacy  <br />- No agent fees, direct rental  <br />- Flexible lease (min. 3 months)  <br />- Non-smoking, visitor-friendly  <br />- Fully furnished rooms, Wi-Fi, utilities included  <br />- Weekly cleaning, light-cooking allowed  <br />- Ideal for students",,Private room in home,Private room,1,1 shared bath,,,"[""Dedicated workspace"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Lock on bedroom door"", ""Wifi""]",92,365,f,103.85231,1.30424,92.0,92.0,365.0,365.0,29,59,89,364
1293947557574118210,New Cozy 2 Beds Loft Studio @Somerset/Orchard Area,"The studio Apartment is located at Central. Being in a prime location, it provides easy access to central business districts and the iconic shopping belt of Orchard Road which offers an exciting blend of entertainment, retail and dining experiences.",,Entire serviced apartment,Entire home/apt,5,1 bath,1.0,2.0,"[""Dishes and silverware"", ""Refrigerator"", ""Hair dryer"", ""Wifi"", ""Clothing storage"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Dining table"", ""Elevator"", ""Iron"", ""Hangers"", ""Long term stays allowed"", ""Bidet"", ""TV"", ""Hot water"", ""Microwave"", ""Washer \u2013\u00a0In building"", ""Stove"", ""Dryer \u2013 In building"", ""Smoke alarm"", ""Essentials"", ""Dedicated workspace"", ""Self check-in"", ""Kitchen"", ""Hot water kettle"", ""Building staff""]",2,365,t,103.8395334709674,1.2946619744694643,1.0,3.0,365.0,365.0,23,44,74,349
1294098476942265354,Private Double with Shared Bath,"RadZone is the perfect place to stay if you’re looking for a unique experience that combines comfort and affordability.<br /><br />Our hostel is located in a vibrant & trendy neighborhood of Singapore, known for its nightlife, local food scene and awesome city scenerey. The hostel will feature a modern stylish interiors with a focus in creating a social and inclusive atmosphere for guests.",,Shared room in bed and breakfast,Shared room,2,3 shared baths,,1.0,"[""Smoke alarm"", ""Air conditioning"", ""First aid kit"", ""Fire extinguisher"", ""Wifi""]",92,365,t,103.8489388,1.2870313,1.0,1.0,365.0,365.0,15,37,67,341
1294643455196374244,2BR Superior Apt near West Coast Plaza,"A contemporary two-bedroom apartment provides a more spacious option for couples and families looking for extended stays whilst living like a local in one of Singapore’s heartlands. <br /><br />Being part of West Coast plaza, the apartment offers various dining and retail options for your lifestyle needs. Location is about 5mins drive from National University Singapore or 10-minute car ride from the science and technology hubs of Biopolis and Fusionopolis.",,Entire rental unit,Entire home/apt,3,2 baths,2.0,2.0,"[""Clothing storage"", ""Bathtub"", ""Essentials"", ""Air conditioning"", ""Body soap"", ""TV"", ""Pool"", ""Hot water"", ""Bed linens"", ""Shower gel"", ""Kitchen"", ""Washer"", ""Exterior security cameras on property"", ""Shampoo"", ""Hangers"", ""Wifi""]",92,730,t,103.766029,1.3037119,92.0,92.0,730.0,730.0,0,0,0,270
1295238447814060622,Affordable Single Cabin Rm (112) @NUS,"K2 Guesthouse is situated near NUS/NUH & Buona Vista. The nearest MRT is Haw Par Villa, a 15-minute walk from the Hotel. All rooms are beautifully furnished with complete clean linens and a clean common bathroom. Coffee, water, and Tea are provided.<br /><br />There is a patio/gazebo where guests can relax, eat and have a drink. Right across us there is a supermarket, Asian food and bars.",,Room in hotel,Private room,1,1 shared bath,0.0,1.0,"[""Hair dryer"", ""Backyard"", ""Free parking on premises"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Keypad"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Shower gel"", ""Washer"", ""Long term stays allowed"", ""Microwave"", ""Smoke alarm"", ""Dedicated workspace"", ""Cleaning available during stay"", ""Self check-in"", ""Hot water kettle"", ""Shampoo""]",1,365,t,103.78727,1.2803,1.0,1.0,365.0,365.0,7,7,13,288
1295474357603673048,Space UPlift L3F,"🌴 Forget your worries in this spacious and serene space in a private residential estate 🏡 in Singapore.<br />🔑Private access to studio apartment via home lift.<br />⭐️ 2 min. walk to nearest Bus Stop.<br />⭐️ 4 min. (280m) walk to nearest MRT.<br />⭐️ 5 min. walk to nearest retail, commercial & F&B stores (Jun 2026).<br />⭐️ 16 min. (1.1 km) walk to the Market, Food Centre & heartland shopping.<br />⭐️ Within close proximity to renowned schools.<br />⭐️ Enjoy forest 🌳 & food therapy nearby.<br />⭐️ Easy commute to JB, Malaysia by MRT & Bus.",,Private room in home,Private room,4,1 private bath,2.0,2.0,"[""Dishes and silverware"", ""Freezer"", ""Refrigerator"", ""Cooking basics"", ""Hair dryer"", ""Clothing storage: wardrobe"", ""Private entrance"", ""Free parking on premises"", ""Lock on bedroom door"", ""Wifi"", ""Laundromat nearby"", ""Dining table"", ""Elevator"", ""Iron"", ""Drying rack for clothing"", ""Washer"", ""Hangers"", ""Lockbox"", ""Blender"", ""Bidet"", ""BBQ grill"", ""TV"", ""Hot water"", ""Bed linens"", ""Ceiling fan"", ""Pets allowed"", ""Smoke alarm"", ""Coffee maker: Nespresso"", ""Dedicated workspace"", ""Induction stove"", ""Cleaning available during stay"", ""Self check-in"", ""Kitchen"", ""Hot water kettle"", ""Room-darkening shades"", ""Outdoor dining area""]",92,365,t,103.83737340188502,1.3876688550732517,92.0,92.0,365.0,365.0,12,42,72,347
